Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,InvoiceDate_mod,Revenue,Is_Return,Year,Month
512739,21937,STRAWBERRY   PICNIC BAG,10,2010-06-17 14:14:00,2.95,13037,United Kingdom,2024-06-17 14:14:00,29.5,False,2024,2024-06
549300,20665,RED RETROSPOT PURSE,6,2011-04-08 08:21:00,2.95,13362,United Kingdom,2025-04-08 08:21:00,17.700000000000003,False,2025,2025-04
559816,21944,KITTENS DESIGN FLANNEL,5,2011-07-12 16:11:00,0.83,,United Kingdom,2025-07-12 16:11:00,4.15,False,2025,2025-07
518673,22079,RIBBON REEL HEARTS DESIGN,120,2010-08-10 16:10:00,1.45,14646,Netherlands,2024-08-10 16:10:00,174.0,False,2024,2024-08
550304,22960,JAM MAKING SET WITH JARS,12,2011-04-17 10:27:00,3.75,14092,United Kingdom,2025-04-17 10:27:00,45.0,False,2025,2025-04
557577,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-06-21 11:02:00,1.65,14606,United Kingdom,2025-06-21 11:02:00,1.65,False,2025,2025-06
572552,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-10-24 17:07:00,5.79,14096,United Kingdom,2025-10-24 17:07:00,5.79,False,2025,2025-10
542886,22084,PAPER CHAIN KIT EMPIRE,2,2011-02-01 13:09:00,2.95,16515,United Kingdom,2025-02-01 13:09:00,5.9,False,2025,2025-02
529727,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,3,2010-10-29 14:12:00,1.66,,United Kingdom,2024-10-29 14:12:00,4.98,False,2024,2024-10
538709,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2010-12-14 10:46:00,6.35,16442,United Kingdom,2024-12-14 10:46:00,6.35,False,2024,2024-12
503871,22544,MINI JIGSAW SPACEBOY,1,2010-04-08 11:36:00,0.85,,United Kingdom,2024-04-08 11:36:00,0.85,False,2024,2024-04
527941,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-10-19 14:13:00,4.25,13931,United Kingdom,2024-10-19 14:13:00,17.0,False,2024,2024-10
543985,22070,SMALL RED RETROSPOT MUG IN BOX,1,2011-02-15 09:44:00,7.46,,United Kingdom,2025-02-15 09:44:00,7.46,False,2025,2025-02
543921,21519,GIN & TONIC DIET GREETING CARD,12,2011-02-14 14:13:00,0.42,13911,United Kingdom,2025-02-14 14:13:00,5.04,False,2025,2025-02
535108,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2,2010-11-25 11:19:00,3.75,14963,United Kingdom,2024-11-25 11:19:00,7.5,False,2024,2024-11
578084,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-22 16:34:00,3.75,12465,Belgium,2025-11-22 16:34:00,15.0,False,2025,2025-11
534168,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2010-11-21 13:23:00,2.95,16367,United Kingdom,2024-11-21 13:23:00,5.9,False,2024,2024-11
504204,20931,BLUE POT PLANT CANDLE,4,2010-04-12 11:22:00,3.75,14930,Channel Islands,2024-04-12 11:22:00,15.0,False,2024,2024-04
506974,21422,PORCELAIN ROSE SMALL,16,2010-05-05 12:42:00,0.85,17021,United Kingdom,2024-05-05 12:42:00,13.6,False,2024,2024-05
552560,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-05-10 11:48:00,1.25,17581,United Kingdom,2025-05-10 11:48:00,15.0,False,2025,2025-05
567612,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-09-21 11:48:00,2.1,17164,United Kingdom,2025-09-21 11:48:00,12.6,False,2025,2025-09
523277,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2010-09-21 11:36:00,2.95,16145,United Kingdom,2024-09-21 11:36:00,17.700000000000003,False,2024,2024-09
510572,21135,VICTORIAN  METAL POSTCARD SPRING,10,2010-06-01 17:05:00,1.69,17848,United Kingdom,2024-06-01 17:05:00,16.9,False,2024,2024-06
515705,15044D,RED PAPER PARASOL,3,2010-07-14 12:32:00,2.95,16327,United Kingdom,2024-07-14 12:32:00,8.850000000000001,False,2024,2024-07
569363,48111,DOORMAT 3 SMILEY CATS,10,2011-10-03 15:08:00,7.08,13297,United Kingdom,2025-10-03 15:08:00,70.8,False,2025,2025-10
562392,20984,12 PENCILS TALL TUBE POSY,24,2011-08-04 16:07:00,0.29,15205,United Kingdom,2025-08-04 16:07:00,6.959999999999999,False,2025,2025-08
491667,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2009-12-13 11:34:00,0.55,15503,United Kingdom,2023-12-13 11:34:00,0.55,False,2023,2023-12
509857,21888,BINGO SET,4,2010-05-26 09:49:00,3.75,14272,United Kingdom,2024-05-26 09:49:00,15.0,False,2024,2024-05
562046,47599A,PINK PARTY BAGS,6,2011-08-02 10:34:00,2.1,12378,Switzerland,2025-08-02 10:34:00,12.6,False,2025,2025-08
507216,21529,RED RETROSPOT TOASTRACK,6,2010-05-06 18:01:00,3.45,16126,United Kingdom,2024-05-06 18:01:00,20.700000000000003,False,2024,2024-05
555321,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-06-02 11:01:00,10.79,,United Kingdom,2025-06-02 11:01:00,10.79,False,2025,2025-06
504875,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,48,2010-04-18 12:44:00,1.85,12482,Sweden,2024-04-18 12:44:00,88.80000000000001,False,2024,2024-04
520377,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2010-08-25 14:45:00,5.45,14755,United Kingdom,2024-08-25 14:45:00,16.35,False,2024,2024-08
525422,22435,SET OF 9 HEART SHAPED BALLOONS,3,2010-10-05 12:53:00,1.25,16065,United Kingdom,2024-10-05 12:53:00,3.75,False,2024,2024-10
504918,21208,PASTEL COLOUR HONEYCOMB FAN,1,2010-04-19 10:36:00,3.36,,United Kingdom,2024-04-19 10:36:00,3.36,False,2024,2024-04
501790,22413,METAL SIGN TAKE IT OR LEAVE IT,24,2010-03-19 13:17:00,2.55,14607,United Kingdom,2024-03-19 13:17:00,61.2,False,2024,2024-03
512589,84946,ANTIQUE SILVER TEA GLASS ETCHED,8,2010-06-16 16:04:00,2.51,,United Kingdom,2024-06-16 16:04:00,20.08,False,2024,2024-06
C520725,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2010-08-29 15:40:00,6.35,16755,United Kingdom,2024-08-29 15:40:00,-6.35,True,2024,2024-08
580737,21791,VINTAGE HEADS AND TAILS CARD GAME,12,2011-12-06 09:05:00,1.25,14140,United Kingdom,2025-12-06 09:05:00,15.0,False,2025,2025-12
537464,22568,FELTCRAFT CUSHION OWL,4,2010-12-07 10:14:00,3.75,14907,United Kingdom,2024-12-07 10:14:00,15.0,False,2024,2024-12
C551511,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-04-28 19:49:00,2.95,14311,United Kingdom,2025-04-28 19:49:00,-2.95,True,2025,2025-04
527504,21704,BAG 250g SWIRLY MARBLES,12,2010-10-18 12:24:00,0.85,16996,United Kingdom,2024-10-18 12:24:00,10.2,False,2024,2024-10
489856,48179,DOOR MAT SWEET HOME,1,2009-12-02 14:36:00,13.87,,United Kingdom,2023-12-02 14:36:00,13.87,False,2023,2023-12
535388,20725,LUNCH BAG RED RETROSPOT,10,2010-11-26 09:49:00,1.65,12811,Portugal,2024-11-26 09:49:00,16.5,False,2024,2024-11
571824,22706,WRAP COWBOYS,25,2011-10-19 11:49:00,0.42,12472,Germany,2025-10-19 11:49:00,10.5,False,2025,2025-10
517963,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-08-03 12:49:00,2.95,14001,United Kingdom,2024-08-03 12:49:00,23.6,False,2024,2024-08
521979,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-09-10 09:03:00,0.21,13477,United Kingdom,2024-09-10 09:03:00,6.3,False,2024,2024-09
573923,23157,SET OF 6 NATIVITY MAGNETS,12,2011-11-02 09:31:00,2.08,17965,United Kingdom,2025-11-02 09:31:00,24.96,False,2025,2025-11
560873,84050,PINK HEART SHAPE EGG FRYING PAN,72,2011-07-21 14:52:00,1.25,13881,United Kingdom,2025-07-21 14:52:00,90.0,False,2025,2025-07
574741,22422,TOOTHPASTE TUBE PEN,3,2011-11-06 16:13:00,0.65,15993,United Kingdom,2025-11-06 16:13:00,1.95,False,2025,2025-11
540504,21755,LOVE BUILDING BLOCK WORD,2,2011-01-09 11:02:00,5.95,13668,United Kingdom,2025-01-09 11:02:00,11.9,False,2025,2025-01
570638,21191,LARGE WHITE HONEYCOMB PAPER BELL,4,2011-10-11 12:36:00,2.1,17888,United Kingdom,2025-10-11 12:36:00,8.4,False,2025,2025-10
497353,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2010-02-08 16:48:00,0.81,,United Kingdom,2024-02-08 16:48:00,0.81,False,2024,2024-02
521379,21532,DAIRY MAID SUGAR JAM BOWL,1,2010-09-05 12:22:00,2.1,17757,United Kingdom,2024-09-05 12:22:00,2.1,False,2024,2024-09
565150,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,8,2011-09-01 14:26:00,3.95,14298,United Kingdom,2025-09-01 14:26:00,31.6,False,2025,2025-09
559810,23301,GARDENERS KNEELING PAD KEEP CALM,48,2011-07-12 15:15:00,1.45,16168,United Kingdom,2025-07-12 15:15:00,69.6,False,2025,2025-07
578347,22944,CHRISTMAS METAL POSTCARD WITH BELLS,18,2011-11-24 09:26:00,0.97,,United Kingdom,2025-11-24 09:26:00,17.46,False,2025,2025-11
578344,22687,DOORMAT CHRISTMAS VILLAGE,2,2011-11-24 09:21:00,16.63,,United Kingdom,2025-11-24 09:21:00,33.26,False,2025,2025-11
496589,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-02-02 14:34:00,1.25,17675,United Kingdom,2024-02-02 14:34:00,30.0,False,2024,2024-02
545842,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-03-07 13:37:00,2.95,15498,United Kingdom,2025-03-07 13:37:00,17.700000000000003,False,2025,2025-03
524368,85099F,JUMBO BAG STRAWBERRY,2,2010-09-28 17:18:00,4.21,,United Kingdom,2024-09-28 17:18:00,8.42,False,2024,2024-09
559055,47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,4,2011-07-05 17:09:00,1.63,,United Kingdom,2025-07-05 17:09:00,6.52,False,2025,2025-07
570242,84880,WHITE WIRE EGG HOLDER,2,2011-10-09 15:40:00,7.5,16380,United Kingdom,2025-10-09 15:40:00,15.0,False,2025,2025-10
577698,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-11-21 12:05:00,1.95,14963,United Kingdom,2025-11-21 12:05:00,5.85,False,2025,2025-11
495239,82582,AREA PATROLLED METAL SIGN,1,2010-01-22 10:01:00,4.21,,United Kingdom,2024-01-22 10:01:00,4.21,False,2024,2024-01
494387,21644,ASSORTED TUTTI FRUTTI HEART BOX,1,2010-01-14 09:46:00,2.51,,United Kingdom,2024-01-14 09:46:00,2.51,False,2024,2024-01
527965,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2010-10-20 09:46:00,3.75,17865,United Kingdom,2024-10-20 09:46:00,30.0,False,2024,2024-10
560360,22558,CLOTHES PEGS RETROSPOT PACK 24,12,2011-07-18 11:55:00,1.65,12744,Singapore,2025-07-18 11:55:00,19.8,False,2025,2025-07
512426,85098B,BLUE FLYING SINGING CANARY,1,2010-06-15 15:00:00,3.75,13168,United Kingdom,2024-06-15 15:00:00,3.75,False,2024,2024-06
496821,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2010-02-04 10:37:00,12.75,13875,United Kingdom,2024-02-04 10:37:00,25.5,False,2024,2024-02
523868,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,6,2010-09-24 12:48:00,3.75,15044,United Kingdom,2024-09-24 12:48:00,22.5,False,2024,2024-09
499073,21466,RED FLOWER CROCHET FOOD COVER,1,2010-02-24 15:23:00,7.62,,United Kingdom,2024-02-24 15:23:00,7.62,False,2024,2024-02
558068,23112,PARISIENNE CURIO CABINET,1,2011-06-24 15:51:00,14.96,,United Kingdom,2025-06-24 15:51:00,14.96,False,2025,2025-06
563937,21175,GIN + TONIC DIET METAL SIGN,12,2011-08-22 09:10:00,2.55,18204,United Kingdom,2025-08-22 09:10:00,30.6,False,2025,2025-08
496425,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2010-02-01 12:10:00,1.69,13511,United Kingdom,2024-02-01 12:10:00,40.56,False,2024,2024-02
566987,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-16 10:56:00,1.95,12476,Germany,2025-09-16 10:56:00,23.4,False,2025,2025-09
515406,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,5,2010-07-12 11:59:00,0.42,14159,United Kingdom,2024-07-12 11:59:00,2.1,False,2024,2024-07
509055,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2010-05-20 11:19:00,2.95,13983,United Kingdom,2024-05-20 11:19:00,35.400000000000006,False,2024,2024-05
513328,47568,ENGLISH ROSE DESIGN PEG BAG,1,2010-06-23 17:16:00,4.21,,United Kingdom,2024-06-23 17:16:00,4.21,False,2024,2024-06
C546997,84879,ASSORTED COLOUR BIRD ORNAMENT,-5,2011-03-18 13:32:00,1.69,12748,United Kingdom,2025-03-18 13:32:00,-8.45,True,2025,2025-03
576687,22508,DOORSTOP RETROSPOT HEART,1,2011-11-16 12:13:00,3.75,13558,United Kingdom,2025-11-16 12:13:00,3.75,False,2025,2025-11
570650,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-10-11 13:13:00,3.95,13263,United Kingdom,2025-10-11 13:13:00,7.9,False,2025,2025-10
493964,20727,LUNCH BAG  BLACK SKULL.,10,2010-01-08 16:29:00,1.65,12714,France,2024-01-08 16:29:00,16.5,False,2024,2024-01
578027,23266,SET OF 3 WOODEN STOCKING DECORATION,24,2011-11-22 13:29:00,1.25,15977,United Kingdom,2025-11-22 13:29:00,30.0,False,2025,2025-11
554132,22555,PLASTERS IN TIN STRONGMAN,12,2011-05-23 09:43:00,1.65,12360,Austria,2025-05-23 09:43:00,19.8,False,2025,2025-05
517859,21843,RED RETROSPOT CAKE STAND,2,2010-08-02 14:02:00,10.95,13357,United Kingdom,2024-08-02 14:02:00,21.9,False,2024,2024-08
570465,84946,ANTIQUE SILVER T-LIGHT GLASS,4,2011-10-10 16:02:00,2.46,,United Kingdom,2025-10-10 16:02:00,9.84,False,2025,2025-10
573269,23322,LARGE WHITE HEART OF WICKER,1,2011-10-28 13:00:00,2.95,16764,United Kingdom,2025-10-28 13:00:00,2.95,False,2025,2025-10
548558,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,2011-04-01 10:05:00,1.65,13626,United Kingdom,2025-04-01 10:05:00,19.8,False,2025,2025-04
561217,23348,CHILDRENS TOY COOKING UTENSIL SET,1,2011-07-25 17:09:00,4.13,,United Kingdom,2025-07-25 17:09:00,4.13,False,2025,2025-07
506252,22150,3 STRIPEY MICE FELTCRAFT,1,2010-04-28 13:42:00,1.95,14399,United Kingdom,2024-04-28 13:42:00,1.95,False,2024,2024-04
574476,84991,60 TEATIME FAIRY CAKE CASES,1,2011-11-04 12:20:00,0.55,17203,United Kingdom,2025-11-04 12:20:00,0.55,False,2025,2025-11
576346,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-11-14 15:37:00,0.85,13835,United Kingdom,2025-11-14 15:37:00,8.5,False,2025,2025-11
510637,21792,CLASSIC FRENCH STYLE BASKET GREEN,1,2010-06-02 11:54:00,13.57,,United Kingdom,2024-06-02 11:54:00,13.57,False,2024,2024-06
536557,85064,CREAM SWEETHEART LETTER RACK,2,2010-12-01 14:41:00,5.45,17841,United Kingdom,2024-12-01 14:41:00,10.9,False,2024,2024-12
567656,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-09-21 14:40:00,5.79,14096,United Kingdom,2025-09-21 14:40:00,11.58,False,2025,2025-09
532990,22282,12 EGG HOUSE PAINTED WOOD,2,2010-11-15 14:11:00,12.75,17106,United Kingdom,2024-11-15 14:11:00,25.5,False,2024,2024-11
575955,23275,SET OF 3 HANGING OWLS OLLIE BEAK,3,2011-11-13 12:05:00,1.25,14044,United Kingdom,2025-11-13 12:05:00,3.75,False,2025,2025-11
571684,21810,CHRISTMAS HANGING STAR WITH BELL,3,2011-10-18 14:11:00,0.39,16730,United Kingdom,2025-10-18 14:11:00,1.17,False,2025,2025-10
542629,22629,SPACEBOY LUNCH BOX,24,2011-01-31 09:57:00,1.95,12731,France,2025-01-31 09:57:00,46.8,False,2025,2025-01
564221,22871,NUMBER TILE COTTAGE GARDEN 3,1,2011-08-24 09:36:00,4.13,,United Kingdom,2025-08-24 09:36:00,4.13,False,2025,2025-08
499692,72750C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",2,2010-03-02 10:49:00,5.95,16946,United Kingdom,2024-03-02 10:49:00,11.9,False,2024,2024-03
517301,22139,RETRO SPOT TEA SET CERAMIC 11 PC,3,2010-07-28 10:48:00,4.95,13656,United Kingdom,2024-07-28 10:48:00,14.85,False,2024,2024-07
564141,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-08-23 11:47:00,2.1,17841,United Kingdom,2025-08-23 11:47:00,4.2,False,2025,2025-08
568050,20677,PINK POLKADOT BOWL,4,2011-09-23 12:38:00,1.25,15901,United Kingdom,2025-09-23 12:38:00,5.0,False,2025,2025-09
556237,22492,MINI PAINT SET VINTAGE,1,2011-06-09 15:34:00,1.63,,United Kingdom,2025-06-09 15:34:00,1.63,False,2025,2025-06
534513,72741,GRAND CHOCOLATECANDLE,18,2010-11-23 11:52:00,1.45,17975,United Kingdom,2024-11-23 11:52:00,26.1,False,2024,2024-11
539642,21166,COOK WITH WINE METAL SIGN,2,2010-12-20 15:35:00,1.95,15867,United Kingdom,2024-12-20 15:35:00,3.9,False,2024,2024-12
556491,23263,SET OF 3 WOODEN HEART DECORATIONS,3,2011-06-12 14:15:00,1.25,16794,United Kingdom,2025-06-12 14:15:00,3.75,False,2025,2025-06
509452,21175,GIN + TONIC DIET METAL SIGN,12,2010-05-24 09:44:00,1.85,17448,United Kingdom,2024-05-24 09:44:00,22.200000000000003,False,2024,2024-05
543713,21154,RED RETROSPOT OVEN GLOVE,2,2011-02-11 11:46:00,3.29,,United Kingdom,2025-02-11 11:46:00,6.58,False,2025,2025-02
558760,23201,JUMBO BAG ALPHABET,4,2011-07-03 12:38:00,2.08,16918,United Kingdom,2025-07-03 12:38:00,8.32,False,2025,2025-07
563543,84997B,CHILDRENS CUTLERY RETROSPOT RED,2,2011-08-17 12:06:00,4.15,15039,United Kingdom,2025-08-17 12:06:00,8.3,False,2025,2025-08
540288,22193,RED DINER WALL CLOCK,1,2011-01-06 12:45:00,8.5,17634,United Kingdom,2025-01-06 12:45:00,8.5,False,2025,2025-01
578441,22082,RIBBON REEL STRIPES DESIGN,5,2011-11-24 12:24:00,1.65,17133,United Kingdom,2025-11-24 12:24:00,8.25,False,2025,2025-11
572192,21931,JUMBO STORAGE BAG SUKI,3,2011-10-21 11:30:00,2.08,18118,United Kingdom,2025-10-21 11:30:00,6.24,False,2025,2025-10
570843,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-10-12 14:22:00,1.65,17293,United Kingdom,2025-10-12 14:22:00,9.9,False,2025,2025-10
525764,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2010-10-07 10:39:00,1.65,12511,Greece,2024-10-07 10:39:00,19.8,False,2024,2024-10
565840,23338,EGG FRYING PAN RED,2,2011-09-07 12:02:00,2.08,,United Kingdom,2025-09-07 12:02:00,4.16,False,2025,2025-09
512064,21363,HOME SMALL WOOD LETTERS,3,2010-06-13 11:19:00,4.95,16290,United Kingdom,2024-06-13 11:19:00,14.85,False,2024,2024-06
494586,72484,ROSES IN WHITE HEART CANDLE,1,2010-01-15 11:36:00,1.25,18106,United Kingdom,2024-01-15 11:36:00,1.25,False,2024,2024-01
508850,85066,CREAM SWEETHEART MINI CHEST,3,2010-05-18 14:46:00,12.75,15874,United Kingdom,2024-05-18 14:46:00,38.25,False,2024,2024-05
508866,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-05-18 16:15:00,0.55,17589,United Kingdom,2024-05-18 16:15:00,13.2,False,2024,2024-05
496201,21928,JUMBO BAG SCANDINAVIAN PAISLEY,3,2010-01-29 12:35:00,1.95,15898,United Kingdom,2024-01-29 12:35:00,5.85,False,2024,2024-01
522740,22818,CARD CHRISTMAS VILLAGE,12,2010-09-16 13:06:00,0.42,13243,United Kingdom,2024-09-16 13:06:00,5.04,False,2024,2024-09
576615,21754,HOME BUILDING BLOCK WORD,1,2011-11-15 16:42:00,6.25,17231,United Kingdom,2025-11-15 16:42:00,6.25,False,2025,2025-11
575919,22310,IVORY KNITTED MUG COSY,4,2011-11-11 17:00:00,1.65,15311,United Kingdom,2025-11-11 17:00:00,6.6,False,2025,2025-11
565152,72741,GRAND CHOCOLATECANDLE,9,2011-09-01 14:42:00,1.45,17799,United Kingdom,2025-09-01 14:42:00,13.05,False,2025,2025-09
577516,23499,SET 12 VINTAGE DOILY CHALK,1,2011-11-20 13:08:00,0.42,16533,United Kingdom,2025-11-20 13:08:00,0.42,False,2025,2025-11
511970,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,2010-06-11 13:59:00,1.65,18022,United Kingdom,2024-06-11 13:59:00,1.65,False,2024,2024-06
571682,22561,WOODEN SCHOOL COLOURING SET,3,2011-10-18 14:00:00,1.65,14179,United Kingdom,2025-10-18 14:00:00,4.949999999999999,False,2025,2025-10
514338,84849D,HOT BATHS SOAP HOLDER,1,2010-07-01 14:43:00,3.36,,United Kingdom,2024-07-01 14:43:00,3.36,False,2024,2024-07
570209,20726,LUNCH BAG WOODLAND,2,2011-10-09 10:29:00,1.65,16326,United Kingdom,2025-10-09 10:29:00,3.3,False,2025,2025-10
515814,84598,BOYS ALPHABET IRON ON PATCHES,288,2010-07-15 09:02:00,0.21,17145,United Kingdom,2024-07-15 09:02:00,60.48,False,2024,2024-07
512168,21172,PARTY METAL SIGN,1,2010-06-14 11:24:00,4.21,,United Kingdom,2024-06-14 11:24:00,4.21,False,2024,2024-06
567614,23327,HANGING CLEAR MINI BOTTLE,48,2011-09-21 11:55:00,0.63,16103,United Kingdom,2025-09-21 11:55:00,30.24,False,2025,2025-09
567303,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-09-19 13:20:00,2.95,17613,United Kingdom,2025-09-19 13:20:00,23.6,False,2025,2025-09
521496,21889,WOODEN BOX OF DOMINOES,12,2010-09-06 14:27:00,1.25,12510,Spain,2024-09-06 14:27:00,15.0,False,2024,2024-09
526897,22443,GROW YOUR OWN HERBS SET OF 3,2,2010-10-13 14:57:00,7.95,13663,United Kingdom,2024-10-13 14:57:00,15.9,False,2024,2024-10
526388,22717,CARD DOG AND BALL,12,2010-10-11 12:52:00,0.42,17264,United Kingdom,2024-10-11 12:52:00,5.04,False,2024,2024-10
526916,22419,LIPSTICK PEN RED,8,2010-10-13 16:20:00,0.85,,United Kingdom,2024-10-13 16:20:00,6.8,False,2024,2024-10
493189,21825,PAINTED METAL TREE WITH HOLLY BELLS,3,2009-12-22 12:42:00,1.45,15581,United Kingdom,2023-12-22 12:42:00,4.35,False,2023,2023-12
524937,22203,MILK PAN RED RETROSPOT,4,2010-10-01 11:59:00,3.75,15261,United Kingdom,2024-10-01 11:59:00,15.0,False,2024,2024-10
556060,22424,ENAMEL BREAD BIN CREAM,16,2011-06-08 14:03:00,10.95,14911,EIRE,2025-06-08 14:03:00,175.2,False,2025,2025-06
507881,84877D,BLUE ROUND COMPACT MIRROR,1,2010-05-11 15:08:00,3.36,,United Kingdom,2024-05-11 15:08:00,3.36,False,2024,2024-05
519257,22423,REGENCY CAKESTAND 3 TIER,16,2010-08-15 15:44:00,10.95,17340,United Kingdom,2024-08-15 15:44:00,175.2,False,2024,2024-08
505709,22389,PAPERWEIGHT SAVE THE PLANET,2,2010-04-25 12:34:00,2.55,13050,United Kingdom,2024-04-25 12:34:00,5.1,False,2024,2024-04
495810,22281,EASTER TREE YELLOW BIRDS,4,2010-01-27 09:50:00,5.95,12873,United Kingdom,2024-01-27 09:50:00,23.8,False,2024,2024-01
554950,21937,STRAWBERRY   PICNIC BAG,5,2011-05-27 14:48:00,2.95,14227,United Kingdom,2025-05-27 14:48:00,14.75,False,2025,2025-05
555278,22178,VICTORIAN GLASS HANGING T-LIGHT,4,2011-06-01 17:33:00,2.46,,United Kingdom,2025-06-01 17:33:00,9.84,False,2025,2025-06
494335,21485,RED SPOT HEART HOT WATER BOTTLE,6,2010-01-13 12:21:00,4.95,14092,United Kingdom,2024-01-13 12:21:00,29.700000000000003,False,2024,2024-01
502565,72606A,BROWN ANTIQUE CUBE CANDLE,6,2010-03-25 12:03:00,0.42,13849,United Kingdom,2024-03-25 12:03:00,2.52,False,2024,2024-03
576212,22537,MAGIC DRAWING SLATE DINOSAUR,48,2011-11-14 12:45:00,0.42,18082,United Kingdom,2025-11-14 12:45:00,20.16,False,2025,2025-11
573323,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-10-30 10:54:00,2.95,15708,United Kingdom,2025-10-30 10:54:00,17.700000000000003,False,2025,2025-10
524266,20685,DOORMAT RED RETROSPOT,5,2010-09-28 11:43:00,7.95,13538,United Kingdom,2024-09-28 11:43:00,39.75,False,2024,2024-09
522723,22154,ANGEL DECORATION 3 BUTTONS,28,2010-09-16 12:27:00,0.42,14701,United Kingdom,2024-09-16 12:27:00,11.76,False,2024,2024-09
577020,21804,WHITE CHRISTMAS GARLAND STARS TREES,6,2011-11-17 12:32:00,3.75,17147,United Kingdom,2025-11-17 12:32:00,22.5,False,2025,2025-11
499503,48184,DOOR MAT ENGLISH ROSE,1,2010-02-28 15:05:00,7.49,14068,United Kingdom,2024-02-28 15:05:00,7.49,False,2024,2024-02
566259,22086,PAPER CHAIN KIT 50'S CHRISTMAS,120,2011-09-11 12:45:00,2.55,17317,United Kingdom,2025-09-11 12:45:00,306.0,False,2025,2025-09
577527,22313,OFFICE MUG WARMER PINK,1,2011-11-20 13:40:00,2.95,17523,United Kingdom,2025-11-20 13:40:00,2.95,False,2025,2025-11
540021,22694,WICKER STAR,1,2011-01-04 12:51:00,2.1,17841,United Kingdom,2025-01-04 12:51:00,2.1,False,2025,2025-01
538361,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2010-12-10 16:36:00,2.95,17757,United Kingdom,2024-12-10 16:36:00,17.700000000000003,False,2024,2024-12
558532,22197,POPCORN HOLDER,22,2011-06-30 11:32:00,0.85,15039,United Kingdom,2025-06-30 11:32:00,18.7,False,2025,2025-06
569668,22154,ANGEL DECORATION 3 BUTTONS,48,2011-10-05 13:47:00,0.42,16040,United Kingdom,2025-10-05 13:47:00,20.16,False,2025,2025-10
489667,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2009-12-01 18:35:00,1.25,16563,United Kingdom,2023-12-01 18:35:00,15.0,False,2023,2023-12
501666,21497,FANCY FONTS BIRTHDAY WRAP,25,2010-03-18 14:26:00,0.42,17349,United Kingdom,2024-03-18 14:26:00,10.5,False,2024,2024-03
505342,21504,SKULLS GREETING CARD,12,2010-04-21 13:22:00,0.36,17448,United Kingdom,2024-04-21 13:22:00,4.32,False,2024,2024-04
571328,23437,50'S CHRISTMAS GIFT BAG LARGE,12,2011-10-17 11:27:00,1.25,12473,Germany,2025-10-17 11:27:00,15.0,False,2025,2025-10
536373,71053,WHITE METAL LANTERN,6,2010-12-01 09:02:00,3.39,17850,United Kingdom,2024-12-01 09:02:00,20.34,False,2024,2024-12
