Customer_ID,InvoiceDate_mod,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15169,2024-11-22 13:04:00,382,2,569.22,2,2,2,6,At Risk
13998,2024-09-19 10:20:00,447,3,566.7,1,3,2,6,Regulars
15143,2025-04-28 12:03:00,226,2,563.63,2,2,2,6,At Risk
14986,2024-11-28 15:25:00,376,2,563.1,2,2,2,6,At Risk
17970,2025-05-12 20:03:00,211,1,562.79,2,2,2,6,At Risk
17413,2024-10-31 12:33:00,405,2,560.14,2,2,2,6,At Risk
13260,2025-10-09 13:21:00,61,1,557.62,3,1,2,6,Regulars
13406,2024-10-08 14:44:00,427,3,557.22,1,3,2,6,Regulars
17407,2024-10-24 11:57:00,412,1,552.9,2,2,2,6,At Risk
13677,2024-10-31 11:32:00,405,2,551.24,2,2,2,6,At Risk
17291,2025-02-04 13:04:00,308,1,550.8000000000001,2,2,2,6,At Risk
12390,2025-09-21 09:33:00,80,1,549.84,3,1,2,6,Regulars
15055,2024-08-22 11:06:00,475,3,549.12,1,3,2,6,Regulars
15350,2024-12-01 13:33:00,373,2,547.6,2,2,2,6,At Risk
13390,2025-09-26 08:38:00,75,1,544.08,3,1,2,6,Regulars
15959,2024-01-26 16:38:00,683,3,542.89,1,3,2,6,Regulars
13785,2024-10-07 09:25:00,429,4,542.49,1,3,2,6,Regulars
15546,2024-04-12 11:55:00,607,3,539.5500000000001,1,3,2,6,Regulars
15650,2024-07-12 16:02:00,515,3,539.03,1,3,2,6,Regulars
12559,2025-02-02 09:49:00,311,3,536.21,2,2,2,6,At Risk
13024,2024-09-01 14:55:00,464,3,535.42,1,3,2,6,Regulars
17443,2025-05-04 10:47:00,220,1,534.24,2,2,2,6,At Risk
15825,2025-06-20 13:27:00,172,1,532.94,3,1,2,6,Regulars
18159,2025-02-11 14:26:00,301,1,530.15,2,2,2,6,At Risk
18191,2025-03-23 12:08:00,262,2,529.4,2,2,2,6,At Risk
13057,2024-06-27 15:44:00,530,4,528.24,1,3,2,6,Regulars
18098,2024-11-08 16:31:00,396,1,527.94,2,2,2,6,At Risk
13605,2024-11-17 17:16:00,387,2,522.67,2,2,2,6,At Risk
16001,2024-11-23 17:10:00,381,2,519.0600000000001,2,2,2,6,At Risk
13190,2024-06-13 15:47:00,544,4,518.76,1,3,2,6,Regulars
13600,2025-01-31 15:27:00,312,2,518.42,2,2,2,6,At Risk
13859,2025-01-17 16:14:00,326,2,515.86,2,2,2,6,At Risk
18243,2024-10-21 14:29:00,414,1,515.78,2,2,2,6,At Risk
18212,2025-01-17 16:14:00,326,2,514.37,2,2,2,6,At Risk
15655,2025-04-20 16:28:00,233,2,511.32,2,2,2,6,At Risk
12436,2025-09-01 12:09:00,100,1,509.01,3,1,2,6,Regulars
15417,2025-09-15 15:26:00,85,1,508.8,3,1,2,6,Regulars
14317,2025-10-06 10:44:00,65,1,508.58,3,1,2,6,Regulars
14647,2025-05-22 13:40:00,201,2,506.04,2,2,2,6,At Risk
18207,2024-08-03 08:58:00,494,3,505.12,1,3,2,6,Regulars
14807,2024-11-14 12:47:00,391,2,504.14,2,2,2,6,At Risk
12376,2024-11-15 12:15:00,390,2,503.15,2,2,2,6,At Risk
12419,2024-11-19 10:04:00,386,2,503.01,2,2,2,6,At Risk
15193,2025-10-10 08:23:00,61,1,499.32,3,1,2,6,Regulars
13961,2024-11-19 15:13:00,385,2,498.70000000000005,2,2,2,6,At Risk
16820,2025-09-05 12:06:00,96,1,497.61,3,1,2,6,Regulars
17335,2024-11-21 10:17:00,384,2,497.04,2,2,2,6,At Risk
15300,2025-10-06 17:08:00,64,1,496.44,3,1,2,6,Regulars
15278,2024-05-27 10:03:00,562,4,496.16,1,3,2,6,Regulars
14008,2024-11-29 13:19:00,375,2,493.74,2,2,2,6,At Risk
17715,2025-05-23 12:32:00,201,2,489.59999999999997,2,2,2,6,At Risk
16021,2024-11-09 14:48:00,395,2,487.03,2,2,2,6,At Risk
15138,2024-11-19 14:28:00,385,2,486.59000000000003,2,2,2,6,At Risk
15174,2025-01-21 09:06:00,323,2,481.46,2,2,2,6,At Risk
15507,2025-06-21 11:19:00,172,1,475.86,3,1,2,6,Regulars
13161,2025-01-30 14:03:00,313,2,472.13,2,2,2,6,At Risk
13043,2025-03-31 12:14:00,254,2,471.57,2,2,2,6,At Risk
17187,2025-04-27 12:39:00,227,2,467.71,2,2,2,6,At Risk
16390,2024-06-21 10:11:00,537,3,467.5,1,3,2,6,Regulars
12958,2024-11-04 16:16:00,400,2,467.34,2,2,2,6,At Risk
14148,2025-04-20 12:02:00,234,2,466.29,2,2,2,6,At Risk
18083,2024-11-07 11:44:00,398,1,463.53,2,2,2,6,At Risk
16310,2024-10-21 14:47:00,414,2,460.08,2,2,2,6,At Risk
13957,2024-10-18 10:02:00,418,3,458.25,1,3,2,6,Regulars
14599,2024-11-14 14:49:00,390,2,457.89,2,2,2,6,At Risk
15585,2025-06-16 08:38:00,177,1,455.3,3,1,2,6,Regulars
16765,2025-02-18 15:41:00,294,2,454.75,2,2,2,6,At Risk
17067,2023-12-15 08:39:00,726,3,454.54,1,3,2,6,Regulars
15475,2025-09-23 15:20:00,77,1,454.11,3,1,2,6,Regulars
12729,2025-08-18 11:40:00,114,1,453.01,3,1,2,6,Regulars
14184,2025-10-04 12:43:00,67,1,452.89,3,1,2,6,Regulars
14011,2024-08-16 15:31:00,480,3,451.92,1,3,2,6,Regulars
18031,2024-11-26 11:00:00,379,1,451.3,2,2,2,6,At Risk
16039,2024-10-12 10:44:00,424,3,449.65,1,3,2,6,Regulars
15739,2025-10-04 13:42:00,66,1,449.12,3,1,2,6,Regulars
18176,2024-12-21 12:33:00,354,2,448.65,2,2,2,6,At Risk
16799,2024-10-03 14:28:00,432,3,447.83,1,3,2,6,Regulars
17276,2024-11-05 10:42:00,400,2,445.44,2,2,2,6,At Risk
12788,2024-09-02 14:21:00,463,4,444.90000000000003,1,3,2,6,Regulars
18233,2025-01-18 08:44:00,326,1,440.0,2,2,2,6,At Risk
17643,2024-12-01 14:38:00,373,2,439.7,2,2,2,6,At Risk
13150,2024-08-26 10:15:00,471,4,435.02,1,3,2,6,Regulars
16939,2024-08-08 12:24:00,489,3,433.84999999999997,1,3,2,6,Regulars
16236,2025-09-22 14:10:00,78,1,432.2,3,1,2,6,Regulars
16881,2025-10-04 10:33:00,67,1,432.0,3,1,2,6,Regulars
15230,2025-04-14 14:39:00,239,2,429.6,2,2,2,6,At Risk
15553,2025-10-10 14:02:00,60,1,428.93,3,1,2,6,Regulars
16481,2024-02-18 11:14:00,661,3,428.23,1,3,2,6,Regulars
12740,2025-10-07 10:44:00,64,1,427.6,3,1,2,6,Regulars
13624,2024-11-23 18:42:00,381,2,427.18,2,2,2,6,At Risk
15930,2025-10-03 14:52:00,67,1,426.63,3,1,2,6,Regulars
12542,2024-08-12 19:12:00,484,4,423.38,1,3,2,6,Regulars
14757,2025-09-25 14:36:00,75,1,420.5,3,1,2,6,Regulars
13442,2024-02-10 14:03:00,668,3,419.87,1,3,2,6,Regulars
14124,2025-09-16 13:32:00,84,1,419.58,3,1,2,6,Regulars
13073,2024-10-24 14:06:00,411,2,418.08,2,2,2,6,At Risk
17701,2025-04-01 12:25:00,253,1,417.95,2,2,2,6,At Risk
14762,2025-03-21 08:20:00,264,2,417.57,2,2,2,6,At Risk
12833,2025-07-17 13:46:00,145,1,417.38,3,1,2,6,Regulars
17258,2024-11-08 12:37:00,397,2,417.3,2,2,2,6,At Risk
16957,2025-04-14 13:56:00,239,2,416.64,2,2,2,6,At Risk
15011,2024-11-09 11:10:00,396,2,416.6,2,2,2,6,At Risk
14288,2025-05-11 15:17:00,212,2,413.85,2,2,2,6,At Risk
14082,2024-12-10 11:02:00,365,2,413.36,2,2,2,6,At Risk
17601,2025-04-14 18:02:00,239,2,413.08,2,2,2,6,At Risk
18050,2024-12-15 14:25:00,359,2,412.06,2,2,2,6,At Risk
16272,2025-08-15 10:54:00,117,1,411.7,3,1,2,6,Regulars
18011,2024-12-01 17:35:00,373,2,410.79,2,2,2,6,At Risk
12672,2025-01-14 09:20:00,330,3,410.5,2,2,2,6,At Risk
15099,2025-09-16 13:13:00,84,1,410.48,3,1,2,6,Regulars
17598,2024-11-23 17:43:00,381,1,409.98,2,2,2,6,At Risk
12974,2025-05-26 09:33:00,198,2,408.95,2,2,2,6,At Risk
12353,2025-05-19 17:47:00,204,2,406.76,2,2,2,6,At Risk
17000,2024-11-08 13:35:00,396,2,406.3,2,2,2,6,At Risk
12922,2025-07-01 15:35:00,161,1,405.38,3,1,2,6,Regulars
17431,2025-01-30 14:36:00,313,1,403.3,2,2,2,6,At Risk
16315,2025-01-13 11:57:00,331,2,402.71,2,2,2,6,At Risk
12386,2025-01-06 12:37:00,338,2,401.9,2,2,2,6,At Risk
15501,2024-10-31 11:15:00,405,2,399.95,2,2,2,6,At Risk
15037,2024-11-28 13:05:00,376,2,397.76,2,2,2,6,At Risk
17789,2025-03-03 13:14:00,281,2,397.15,2,2,2,6,At Risk
12824,2025-10-11 12:49:00,60,1,397.12,3,1,2,6,Regulars
17486,2025-03-23 14:00:00,261,1,396.87,2,2,2,6,At Risk
17918,2024-07-27 11:51:00,501,3,396.39,1,3,2,6,Regulars
16538,2024-06-16 16:59:00,541,3,395.07,1,3,2,6,Regulars
15386,2025-06-06 13:47:00,186,1,394.14,3,1,2,6,Regulars
17300,2024-11-14 10:56:00,391,2,393.64,2,2,2,6,At Risk
15437,2025-03-22 13:11:00,262,2,393.45,2,2,2,6,At Risk
15461,2024-09-05 12:31:00,461,3,391.29999999999995,1,3,2,6,Regulars
12677,2024-06-02 14:30:00,555,3,389.3,1,3,2,6,Regulars
17171,2025-02-23 16:37:00,289,2,384.59000000000003,2,2,2,6,At Risk
16982,2025-10-10 12:28:00,61,1,384.06,3,1,2,6,Regulars
12547,2025-05-26 12:38:00,198,3,383.58,2,2,2,6,At Risk
17393,2024-10-25 11:10:00,411,2,381.15000000000003,2,2,2,6,At Risk
17903,2024-11-10 15:39:00,394,1,381.09000000000003,2,2,2,6,At Risk
16552,2025-04-11 10:04:00,243,2,379.73,2,2,2,6,At Risk
13372,2025-09-11 12:46:00,90,1,378.64,3,1,2,6,Regulars
13345,2025-03-08 08:34:00,277,2,377.6,2,2,2,6,At Risk
13997,2024-07-08 18:06:00,519,3,376.46,1,3,2,6,Regulars
13351,2025-10-04 12:55:00,66,1,373.94,3,1,2,6,Regulars
17245,2025-05-19 10:43:00,205,2,371.63,2,2,2,6,At Risk
15472,2025-08-18 15:17:00,113,1,371.56,3,1,2,6,Regulars
15975,2025-09-16 13:33:00,84,1,371.01,3,1,2,6,Regulars
16758,2025-10-05 14:47:00,65,1,369.34000000000003,3,1,2,6,Regulars
15989,2024-11-29 12:03:00,376,2,368.31,2,2,2,6,At Risk
15343,2025-09-13 13:55:00,87,1,364.5,3,1,2,6,Regulars
15922,2024-12-02 13:05:00,372,2,363.6,2,2,2,6,At Risk
16078,2025-03-01 09:47:00,284,2,362.99,2,2,2,6,At Risk
16305,2025-07-24 12:18:00,139,1,361.22,3,1,2,6,Regulars
16448,2025-05-25 16:28:00,198,2,361.12,2,2,2,6,At Risk
17945,2024-01-12 11:40:00,698,3,360.35,1,3,2,6,Regulars
13228,2025-09-19 14:28:00,81,1,358.0,3,1,2,6,Regulars
16606,2024-10-31 13:57:00,404,2,357.66,2,2,2,6,At Risk
14172,2024-04-13 13:26:00,605,4,356.27,1,3,2,6,Regulars
16323,2025-05-27 14:48:00,196,2,353.66,2,2,2,6,At Risk
18003,2024-11-28 15:09:00,376,1,353.51,2,2,2,6,At Risk
13210,2025-09-07 08:18:00,94,1,353.48,3,1,2,6,Regulars
16382,2024-10-27 16:23:00,408,2,353.1,2,2,2,6,At Risk
13670,2025-09-25 15:25:00,75,1,349.7,3,1,2,6,Regulars
16355,2024-11-30 15:08:00,374,2,349.2,2,2,2,6,At Risk
17780,2024-02-10 13:43:00,668,3,346.56,1,3,2,6,Regulars
13774,2025-09-19 12:06:00,82,1,345.0,3,1,2,6,Regulars
15337,2024-11-02 10:34:00,403,2,344.72,2,2,2,6,At Risk
15519,2024-11-21 14:35:00,383,2,344.61,2,2,2,6,At Risk
17569,2025-01-11 14:15:00,332,1,344.14,2,2,2,6,At Risk
16990,2025-05-05 08:30:00,219,2,344.0,2,2,2,6,At Risk
12715,2025-08-25 15:22:00,106,1,343.36,3,1,2,6,Regulars
17810,2024-02-09 10:51:00,670,3,343.21,1,3,2,6,Regulars
18250,2025-02-11 13:59:00,301,2,342.92,2,2,2,6,At Risk
13347,2025-09-30 13:28:00,70,1,341.36,3,1,2,6,Regulars
17697,2025-04-17 15:40:00,236,1,338.95,2,2,2,6,At Risk
15942,2025-07-29 09:01:00,134,1,337.44,3,1,2,6,Regulars
16476,2024-10-18 13:51:00,417,3,337.0,1,3,2,6,Regulars
13482,2025-04-21 17:03:00,232,2,336.09,2,2,2,6,At Risk
14196,2025-08-25 10:25:00,107,1,335.52,3,1,2,6,Regulars
17821,2024-10-29 13:20:00,406,1,334.62,2,2,2,6,At Risk
17607,2024-11-28 13:11:00,376,1,333.81,2,2,2,6,At Risk
16006,2025-05-12 13:12:00,211,2,332.82,2,2,2,6,At Risk
16803,2025-10-05 14:28:00,65,1,332.3,3,1,2,6,Regulars
17435,2024-10-24 13:55:00,411,1,331.35,2,2,2,6,At Risk
13010,2024-11-30 15:09:00,374,2,330.12,2,2,2,6,At Risk
15130,2025-06-23 10:15:00,170,1,330.11,3,1,2,6,Regulars
17154,2025-09-25 13:42:00,75,1,329.34,3,1,2,6,Regulars
15709,2025-03-01 10:38:00,284,2,327.85,2,2,2,6,At Risk
16166,2024-10-07 15:44:00,428,4,327.48,1,3,2,6,Regulars
13981,2024-11-04 11:10:00,401,2,327.39,2,2,2,6,At Risk
16604,2024-06-09 14:50:00,548,3,326.25,1,3,2,6,Regulars
18047,2024-11-23 13:11:00,381,2,326.09,2,2,2,6,At Risk
13801,2025-10-04 10:15:00,67,1,324.8,3,1,2,6,Regulars
16627,2025-09-21 14:38:00,79,1,322.8,3,1,2,6,Regulars
17976,2024-12-02 13:49:00,372,1,321.79,2,2,2,6,At Risk
15323,2024-06-24 15:49:00,533,4,320.90000000000003,1,3,2,6,Regulars
12365,2025-02-21 14:04:00,291,3,320.69,2,2,2,6,At Risk
14622,2025-06-08 12:42:00,185,1,320.58000000000004,3,1,2,6,Regulars
17843,2025-02-09 15:33:00,303,2,320.4,2,2,2,6,At Risk
16967,2025-06-03 14:24:00,189,1,319.02,3,1,2,6,Regulars
17689,2024-11-16 13:22:00,388,2,317.08,2,2,2,6,At Risk
15682,2024-04-19 15:30:00,599,3,316.99,1,3,2,6,Regulars
16761,2025-09-04 11:15:00,97,1,316.62,3,1,2,6,Regulars
15042,2025-05-24 16:25:00,199,2,315.45,2,2,2,6,At Risk
16582,2025-08-18 17:02:00,113,1,313.62,3,1,2,6,Regulars
13845,2025-10-06 08:25:00,65,1,312.98,3,1,2,6,Regulars
16234,2024-08-23 10:45:00,474,4,312.78000000000003,1,3,2,6,Regulars
13226,2025-03-11 14:35:00,273,2,312.46,2,2,2,6,At Risk
17326,2024-10-27 15:38:00,408,2,312.35,2,2,2,6,At Risk
14951,2025-09-21 15:15:00,79,1,311.69,3,1,2,6,Regulars
15185,2025-09-30 14:06:00,70,1,310.62,3,1,2,6,Regulars
16373,2024-11-22 15:50:00,382,2,309.49,2,2,2,6,At Risk
12884,2025-09-12 13:10:00,88,1,309.05,3,1,2,6,Regulars
14181,2024-10-25 08:27:00,411,2,308.35,2,2,2,6,At Risk
13718,2025-04-07 13:24:00,246,2,306.55,2,2,2,6,At Risk
13281,2024-09-28 18:43:00,437,3,306.45,1,3,2,6,Regulars
15454,2024-12-12 14:21:00,362,2,305.99,2,2,2,6,At Risk
14168,2024-10-15 10:49:00,421,3,305.9,1,3,2,6,Regulars
16796,2025-09-11 14:01:00,89,1,305.62,3,1,2,6,Regulars
16181,2025-09-27 13:38:00,73,1,305.54,3,1,2,6,Regulars
18185,2025-04-04 13:42:00,249,1,304.25,2,2,2,6,At Risk
16489,2024-11-24 14:40:00,380,2,303.7,2,2,2,6,At Risk
15308,2025-03-14 12:24:00,271,2,302.27,2,2,2,6,At Risk
13773,2024-11-08 11:49:00,397,2,301.54,2,2,2,6,At Risk
16437,2024-11-23 16:59:00,381,2,301.25,2,2,2,6,At Risk
17556,2025-05-18 10:48:00,206,2,300.67,2,2,2,6,At Risk
12852,2025-02-22 14:56:00,290,2,299.75,2,2,2,6,At Risk
14043,2024-08-05 18:18:00,491,3,299.65,1,3,2,6,Regulars
17766,2024-11-23 14:29:00,381,2,299.61,2,2,2,6,At Risk
13667,2025-07-13 15:42:00,149,1,299.05,3,1,2,6,Regulars
15880,2024-12-05 13:09:00,369,2,299.03,2,2,2,6,At Risk
16583,2024-12-01 12:03:00,374,2,297.95,2,2,2,6,At Risk
13164,2024-05-19 13:52:00,569,3,297.46000000000004,1,3,2,6,Regulars
13504,2025-10-06 13:20:00,64,1,295.93,3,1,2,6,Regulars
13660,2024-11-09 10:01:00,396,2,295.74,2,2,2,6,At Risk
14747,2025-04-06 10:17:00,248,2,294.3,2,2,2,6,At Risk
17124,2025-06-07 14:02:00,185,1,294.24,3,1,2,6,Regulars
16402,2025-03-20 12:25:00,265,2,293.45,2,2,2,6,At Risk
14835,2024-06-30 17:30:00,527,3,293.09999999999997,1,3,2,6,Regulars
14985,2025-05-25 14:29:00,198,2,292.01,2,2,2,6,At Risk
17882,2024-11-25 14:40:00,379,2,291.56,2,2,2,6,At Risk
17551,2024-12-15 14:12:00,359,1,290.34,2,2,2,6,At Risk
17501,2025-05-03 09:47:00,221,2,288.6,2,2,2,6,At Risk
14010,2024-05-23 13:00:00,565,3,288.1,1,3,2,6,Regulars
16432,2025-10-06 13:59:00,64,1,287.40000000000003,3,1,2,6,Regulars
17497,2024-11-14 14:17:00,390,2,287.25,2,2,2,6,At Risk
13508,2025-04-10 11:58:00,244,2,287.05,2,2,2,6,At Risk
17688,2024-11-30 10:51:00,375,2,286.5,2,2,2,6,At Risk
16890,2024-08-20 11:23:00,477,3,285.41,1,3,2,6,Regulars
16429,2025-08-25 13:54:00,106,1,284.55,3,1,2,6,Regulars
15445,2025-03-20 15:06:00,264,2,284.5,2,2,2,6,At Risk
15936,2024-11-25 16:39:00,379,2,282.79,2,2,2,6,At Risk
13679,2024-08-03 12:13:00,494,3,281.26,1,3,2,6,Regulars
14242,2025-04-19 11:46:00,235,2,280.55,2,2,2,6,At Risk
13581,2025-02-03 14:41:00,309,2,280.53000000000003,2,2,2,6,At Risk
14183,2024-10-24 14:45:00,411,2,278.34000000000003,2,2,2,6,At Risk
14303,2024-10-28 15:37:00,407,2,277.94,2,2,2,6,At Risk
12750,2025-08-03 09:13:00,129,1,275.88,3,1,2,6,Regulars
13399,2024-09-01 13:59:00,464,3,275.4,1,3,2,6,Regulars
17355,2024-11-18 13:18:00,386,1,273.31,2,2,2,6,At Risk
17278,2025-04-12 13:10:00,241,2,271.24,2,2,2,6,At Risk
16757,2025-01-25 11:59:00,319,2,270.48,2,2,2,6,At Risk
13837,2025-05-12 12:10:00,212,2,266.59000000000003,2,2,2,6,At Risk
16579,2024-12-09 15:00:00,365,2,264.45,2,2,2,6,At Risk
13369,2024-12-20 14:02:00,354,2,263.75,2,2,2,6,At Risk
16286,2024-08-19 14:48:00,477,4,263.65000000000003,1,3,2,6,Regulars
16089,2024-11-18 13:51:00,386,2,263.49,2,2,2,6,At Risk
17808,2024-06-09 10:44:00,549,4,262.64,1,3,2,6,Regulars
14957,2025-03-31 17:59:00,253,2,261.69,2,2,2,6,At Risk
13127,2025-09-23 10:26:00,78,1,259.17,3,1,2,6,Regulars
17558,2024-11-11 14:36:00,393,1,259.17,2,2,2,6,At Risk
15894,2025-03-31 13:50:00,253,2,258.25,2,2,2,6,At Risk
15503,2024-12-12 10:57:00,363,2,257.3,2,2,2,6,At Risk
13806,2025-10-07 11:43:00,64,1,256.38,3,1,2,6,Regulars
14881,2025-11-20 11:06:00,20,1,255.4,4,1,1,6,Regulars
12604,2025-09-21 14:08:00,79,2,254.18,3,2,1,6,Regulars
16778,2025-09-26 13:48:00,74,2,245.94,3,2,1,6,Regulars
18002,2024-11-29 10:57:00,376,4,244.37,2,3,1,6,Regulars
16793,2025-10-13 15:08:00,57,1,243.84,4,1,1,6,Regulars
15286,2025-10-21 11:08:00,50,1,240.55,4,1,1,6,Regulars
17877,2025-06-22 13:00:00,170,1,237.61,3,2,1,6,Regulars
16026,2025-10-27 13:53:00,43,1,236.09,4,1,1,6,Regulars
14473,2025-09-26 15:10:00,74,2,234.34,3,2,1,6,Regulars
17125,2025-10-20 14:41:00,50,1,230.5,4,1,1,6,Regulars
12812,2025-10-26 09:54:00,45,1,229.64000000000001,4,1,1,6,Regulars
17347,2025-09-14 13:12:00,86,1,228.96,3,2,1,6,Regulars
13146,2025-11-13 15:29:00,26,1,228.91,4,1,1,6,Regulars
14357,2025-10-27 16:23:00,43,1,225.12,4,1,1,6,Regulars
16753,2025-10-12 13:14:00,58,1,223.92000000000002,4,1,1,6,Regulars
13926,2025-11-16 13:16:00,23,1,223.85000000000002,4,1,1,6,Regulars
15096,2025-10-28 10:27:00,43,1,219.39000000000001,4,1,1,6,Regulars
12702,2025-11-20 10:36:00,20,1,219.0,4,1,1,6,Regulars
15604,2025-10-18 14:47:00,52,1,216.39000000000001,4,1,1,6,Regulars
13858,2025-10-13 16:17:00,57,1,216.17000000000002,4,1,1,6,Regulars
17153,2025-11-15 13:42:00,24,1,213.78,4,1,1,6,Regulars
16897,2025-02-13 15:45:00,299,3,213.03,2,3,1,6,Regulars
16302,2025-08-24 09:25:00,108,2,212.82,3,2,1,6,Regulars
13532,2025-11-06 12:25:00,34,1,210.31,4,1,1,6,Regulars
13828,2025-11-17 16:02:00,22,1,209.49,4,1,1,6,Regulars
15327,2025-10-18 11:55:00,53,1,208.75,4,1,1,6,Regulars
15758,2025-11-15 10:48:00,25,1,205.25,4,1,1,6,Regulars
17206,2025-10-17 13:25:00,53,1,204.24,4,1,1,6,Regulars
17891,2025-06-30 20:08:00,162,1,203.85999999999999,3,2,1,6,Regulars
18169,2025-10-10 12:18:00,61,1,202.65,3,2,1,6,Regulars
18281,2025-06-12 10:53:00,181,2,201.14,3,2,1,6,Regulars
18126,2025-10-10 12:19:00,61,1,200.92,3,2,1,6,Regulars
12995,2025-09-23 09:20:00,78,2,200.72,3,2,1,6,Regulars
13133,2025-03-11 10:31:00,274,3,200.45,2,3,1,6,Regulars
12581,2025-10-31 08:56:00,40,1,197.71,4,1,1,6,Regulars
14789,2025-11-11 08:59:00,29,1,197.64,4,1,1,6,Regulars
15212,2025-04-14 13:12:00,239,3,195.43,2,3,1,6,Regulars
14666,2025-11-15 12:57:00,24,1,195.25,4,1,1,6,Regulars
17475,2025-09-21 14:55:00,79,1,194.37,3,2,1,6,Regulars
15692,2025-11-11 14:12:00,28,1,191.04,4,1,1,6,Regulars
13972,2025-09-30 11:54:00,71,2,190.25,3,2,1,6,Regulars
14830,2025-10-17 14:29:00,53,1,188.88,4,1,1,6,Regulars
17781,2025-07-03 16:00:00,159,2,188.02,3,2,1,6,Regulars
18013,2025-07-07 14:11:00,155,2,187.29,3,2,1,6,Regulars
15567,2025-11-21 10:48:00,19,1,186.01,4,1,1,6,Regulars
16914,2025-11-03 15:27:00,36,1,183.76,4,1,1,6,Regulars
15746,2025-07-28 15:27:00,134,2,182.96,3,2,1,6,Regulars
17879,2025-06-19 12:36:00,174,1,178.52,3,2,1,6,Regulars
12618,2025-11-18 11:10:00,22,1,177.31,4,1,1,6,Regulars
12893,2025-11-09 12:34:00,31,1,176.55,4,1,1,6,Regulars
17331,2025-08-08 11:55:00,124,1,175.2,3,2,1,6,Regulars
13826,2025-07-04 16:27:00,158,2,174.65,3,2,1,6,Regulars
15256,2025-07-14 11:47:00,149,2,170.4,3,2,1,6,Regulars
15335,2025-10-17 12:50:00,54,1,170.22,4,1,1,6,Regulars
14218,2025-10-28 10:00:00,43,1,169.48000000000002,4,1,1,6,Regulars
18099,2025-08-04 15:52:00,127,1,168.31,3,2,1,6,Regulars
13967,2025-07-17 12:02:00,146,2,166.3,3,2,1,6,Regulars
18088,2025-10-09 13:41:00,61,1,166.03,3,2,1,6,Regulars
13470,2025-09-01 14:57:00,99,2,165.0,3,2,1,6,Regulars
13603,2025-11-13 15:57:00,26,1,164.34,4,1,1,6,Regulars
14119,2024-12-20 13:58:00,354,3,163.47,2,3,1,6,Regulars
14485,2025-11-01 12:25:00,39,1,162.8,4,1,1,6,Regulars
15359,2024-06-03 10:42:00,555,9,162.6,1,4,1,6,Regulars
18146,2025-07-22 12:08:00,141,2,160.35,3,2,1,6,Regulars
13302,2025-07-07 17:56:00,155,2,159.2,3,2,1,6,Regulars
14089,2025-10-14 10:38:00,57,1,158.75,4,1,1,6,Regulars
17820,2025-06-01 15:14:00,191,3,156.56,2,3,1,6,Regulars
15740,2025-10-21 14:29:00,49,1,154.88,4,1,1,6,Regulars
17899,2025-07-03 14:58:00,159,1,154.55,3,2,1,6,Regulars
14362,2025-11-17 15:08:00,22,1,151.5,4,1,1,6,Regulars
13697,2025-11-01 09:14:00,39,1,151.3,4,1,1,6,Regulars
16337,2025-11-03 10:03:00,37,1,151.05,4,1,1,6,Regulars
18200,2025-08-25 18:45:00,106,1,150.35,3,2,1,6,Regulars
15435,2025-11-17 16:39:00,22,1,149.29,4,1,1,6,Regulars
15684,2024-06-10 18:51:00,547,6,147.79999999999998,1,4,1,6,Regulars
14098,2025-11-03 10:13:00,37,1,147.35,4,1,1,6,Regulars
14972,2025-08-03 14:54:00,128,2,145.07,3,2,1,6,Regulars
15873,2024-08-04 11:51:00,493,5,138.23999999999998,1,4,1,6,Regulars
15419,2025-11-15 09:23:00,25,1,135.86,4,1,1,6,Regulars
15283,2024-11-14 14:54:00,390,4,135.43,2,3,1,6,Regulars
14174,2025-11-06 13:17:00,33,1,134.46,4,1,1,6,Regulars
14586,2025-04-26 17:32:00,227,3,134.16,2,3,1,6,Regulars
12512,2025-10-04 14:55:00,66,2,132.18,3,2,1,6,Regulars
15844,2025-10-24 15:19:00,46,1,130.73999999999998,4,1,1,6,Regulars
16828,2025-09-07 15:10:00,93,2,128.5,3,2,1,6,Regulars
13279,2025-10-06 18:51:00,64,2,126.30000000000001,3,2,1,6,Regulars
15463,2025-11-10 12:57:00,29,1,126.14,4,1,1,6,Regulars
13522,2025-11-09 15:11:00,30,1,125.80000000000001,4,1,1,6,Regulars
15017,2025-11-06 10:33:00,34,1,125.58,4,1,1,6,Regulars
17148,2025-10-19 09:59:00,52,1,124.88,4,1,1,6,Regulars
13182,2025-10-25 13:46:00,45,1,121.18,4,1,1,6,Regulars
17446,2025-06-16 10:42:00,177,2,120.89999999999999,3,2,1,6,Regulars
17170,2024-11-30 15:55:00,374,3,118.98,2,3,1,6,Regulars
18027,2025-09-02 10:38:00,99,1,115.31,3,2,1,6,Regulars
12938,2025-11-14 11:21:00,26,1,114.14,4,1,1,6,Regulars
14582,2025-10-30 11:56:00,41,1,114.11,4,1,1,6,Regulars
15610,2025-10-19 10:36:00,52,1,112.46000000000001,4,1,1,6,Regulars
17957,2025-10-04 14:58:00,66,1,111.68,3,2,1,6,Regulars
17887,2025-08-02 17:29:00,129,1,111.35,3,2,1,6,Regulars
15853,2025-10-19 10:38:00,52,1,110.8,4,1,1,6,Regulars
14641,2025-11-18 10:42:00,22,1,110.46000000000001,4,1,1,6,Regulars
16544,2024-07-08 11:11:00,520,6,110.30000000000001,1,4,1,6,Regulars
